pair_id,side,sequence,frame_index,connected_component,oracle_label,oracle_skip_benefit,oof_skip_probability,selected_C,validation_scheme,threshold_selected,holdout
R3-D03,primary,Liquor,570,component_03,0,-0.07886497064579256,0.48923447869847747,0.01,leave-one-connected-component-out,False,False
R3-D03,primary,Liquor,571,component_03,1,0.08063736890275919,0.4972818258251873,0.01,leave-one-connected-component-out,False,False
R3-D03,primary,Liquor,572,component_03,1,0.033490474674048976,0.4873815937277667,0.01,leave-one-connected-component-out,False,False
R3-D03,primary,Liquor,573,component_03,0,-0.0707964618639303,0.4981987756916176,0.01,leave-one-connected-component-out,False,False
R3-D03,primary,Liquor,574,component_03,1,0.09791258969341154,0.4932875273525833,0.01,leave-one-connected-component-out,False,False
R3-D03,primary,Liquor,575,component_03,1,0.028879762707484935,0.4867686561554728,0.01,leave-one-connected-component-out,False,False
R3-D03,primary,Liquor,576,component_03,0,-0.00646454333172608,0.4865435505246654,0.01,leave-one-connected-component-out,False,False
R3-D03,primary,Liquor,577,component_03,1,0.03535551206784082,0.48435001699145874,0.01,leave-one-connected-component-out,False,False
R3-D03,primary,Liquor,578,component_03,0,-0.14425034005925774,0.490110767071718,0.01,leave-one-connected-component-out,False,False
R3-D03,primary,Liquor,579,component_03,1,0.019373776908023443,0.49362475543529155,0.01,leave-one-connected-component-out,False,False
R3-D03,primary,Liquor,580,component_03,1,0.015320456005753269,0.48740367543416396,0.01,leave-one-connected-component-out,False,False
R3-D03,primary,Liquor,581,component_03,1,0.005962694426666193,0.48431645027192793,0.01,leave-one-connected-component-out,False,False
R3-D03,primary,Liquor,582,component_03,1,0.023185303244616873,0.4886799282167086,0.01,leave-one-connected-component-out,False,False
R3-D03,primary,Liquor,583,component_03,1,0.04043412388286205,0.489589599579758,0.01,leave-one-connected-component-out,False,False
R3-D03,primary,Liquor,584,component_03,0,-0.03515981735159812,0.48291280140399506,0.01,leave-one-connected-component-out,False,False
R3-D03,primary,Liquor,585,component_03,0,-0.06703719006025577,0.4878342823908448,0.01,leave-one-connected-component-out,False,False
R3-D03,primary,Liquor,586,component_03,1,0.011128358433957541,0.48058074052522926,0.01,leave-one-connected-component-out,False,False
R3-D03,primary,Liquor,587,component_03,0,-0.036218762163811924,0.48519896044691374,0.01,leave-one-connected-component-out,False,False
R3-D03,primary,Liquor,588,component_03,1,0.026251064749374997,0.4914936151622931,0.01,leave-one-connected-component-out,False,False
R3-D03,primary,Liquor,589,component_03,0,-1.9918037277300016e-06,0.4897714253069975,0.01,leave-one-connected-component-out,False,False
R3-D07,primary,Shaking,2,component_05,1,0.02243313731182406,0.5283162402062441,0.01,leave-one-connected-component-out,False,False
R3-D07,primary,Shaking,3,component_05,1,0.09821421648069606,0.47373547511554126,0.01,leave-one-connected-component-out,False,False
R3-D07,primary,Shaking,4,component_05,0,-0.002395086801148305,0.4838206691685506,0.01,leave-one-connected-component-out,False,False
R3-D07,primary,Shaking,5,component_05,1,0.01827356299663896,0.4841366379491988,0.01,leave-one-connected-component-out,False,False
R3-D07,primary,Shaking,6,component_05,0,-0.0024775475483442833,0.49759118292649746,0.01,leave-one-connected-component-out,False,False
R3-D07,primary,Shaking,7,component_05,1,0.00759360085840699,0.5008487660978009,0.01,leave-one-connected-component-out,False,False
R3-D07,primary,Shaking,8,component_05,0,-0.0018600090837652683,0.4999440775614067,0.01,leave-one-connected-component-out,False,False
R3-D07,primary,Shaking,9,component_05,0,-0.051349670302586636,0.5017288306626941,0.01,leave-one-connected-component-out,False,False
R3-D07,primary,Shaking,10,component_05,1,0.013676922786696633,0.4911957195775961,0.01,leave-one-connected-component-out,False,False
R3-D07,primary,Shaking,11,component_05,1,0.16830224970835517,0.48516713250842086,0.01,leave-one-connected-component-out,False,False
R3-D07,primary,Shaking,12,component_05,1,0.06760886172650882,0.5027873065357534,0.01,leave-one-connected-component-out,False,False
R3-D07,primary,Shaking,13,component_05,0,-0.1020355846651102,0.4934458130887542,0.01,leave-one-connected-component-out,False,False
R3-D07,primary,Shaking,14,component_05,1,0.12467172802368331,0.5029788421940927,0.01,leave-one-connected-component-out,False,False
R3-D07,primary,Shaking,15,component_05,1,0.09077974464455651,0.48772370701875445,0.01,leave-one-connected-component-out,False,False
R3-D07,primary,Shaking,16,component_05,1,0.14239151356043855,0.4839256442109325,0.01,leave-one-connected-component-out,False,False
R3-D07,primary,Shaking,17,component_05,1,0.02611766696273743,0.5012235415349525,0.01,leave-one-connected-component-out,False,False
R3-D07,primary,Shaking,18,component_05,1,0.04585247421666183,0.4832323379488606,0.01,leave-one-connected-component-out,False,False
R3-D07,primary,Shaking,19,component_05,0,-0.053873693294915204,0.46845458129384154,0.01,leave-one-connected-component-out,False,False
R3-D07,primary,Shaking,20,component_05,1,0.0068924073724006,0.466457742484885,0.01,leave-one-connected-component-out,False,False
R3-D07,primary,Shaking,21,component_05,1,0.07436270216089802,0.4785517430236584,0.01,leave-one-connected-component-out,False,False
R3-D07,primary,Shaking,22,component_05,1,0.15737540200867373,0.4636876850268608,0.01,leave-one-connected-component-out,False,False
R3-D07,primary,Shaking,23,component_05,0,-0.008089563019140433,0.47342480849264573,0.01,leave-one-connected-component-out,False,False
R3-D07,primary,Shaking,24,component_05,0,0.0,0.484789462718934,0.01,leave-one-connected-component-out,False,False
R3-D07,primary,Shaking,25,component_05,1,0.021180608883053842,0.4764692873938695,0.01,leave-one-connected-component-out,False,False
R3-D12,primary,Singer1,2,component_09,1,0.05317239389209483,0.43957836667525857,0.01,leave-one-connected-component-out,False,False
R3-D12,primary,Singer1,3,component_09,1,0.006010837782863043,0.3584404320723883,0.01,leave-one-connected-component-out,False,False
R3-D12,primary,Singer1,4,component_09,0,-0.0010380600511533666,0.362340154474893,0.01,leave-one-connected-component-out,False,False
R3-D12,primary,Singer1,5,component_09,1,0.014717194682663304,0.3618746434424012,0.01,leave-one-connected-component-out,False,False
R3-D12,primary,Singer1,6,component_09,1,0.006970637084751541,0.36154210213318494,0.01,leave-one-connected-component-out,False,False
R3-D12,primary,Singer1,7,component_09,1,0.06511046892349748,0.3610228694118438,0.01,leave-one-connected-component-out,False,False
R3-D12,primary,Singer1,8,component_09,1,0.06183982631127816,0.3631256894234127,0.01,leave-one-connected-component-out,False,False
R3-D12,primary,Singer1,9,component_09,0,-0.045802242372439905,0.3636207920720406,0.01,leave-one-connected-component-out,False,False
R3-D12,primary,Singer1,10,component_09,1,0.034238562639081094,0.3645331402628089,0.01,leave-one-connected-component-out,False,False
R3-D12,primary,Singer1,11,component_09,1,0.0074360415235574795,0.36304992951164733,0.01,leave-one-connected-component-out,False,False
R3-D12,primary,Singer1,12,component_09,0,-0.018094027503194887,0.3597346118751388,0.01,leave-one-connected-component-out,False,False
R3-D12,primary,Singer1,13,component_09,1,0.02798049253831225,0.3635592951132959,0.01,leave-one-connected-component-out,False,False
R3-D12,primary,Singer1,14,component_09,0,-0.05315450178518766,0.365187178613379,0.01,leave-one-connected-component-out,False,False
R3-D12,primary,Singer1,15,component_09,0,-0.034543771464292994,0.37129692157512595,0.01,leave-one-connected-component-out,False,False
R3-D12,primary,Singer1,16,component_09,1,0.05101244646284897,0.37188383433511735,0.01,leave-one-connected-component-out,False,False
R3-D12,primary,Singer1,17,component_09,0,-0.007501495290204163,0.3711189058465155,0.01,leave-one-connected-component-out,False,False
R3-D12,primary,Singer1,18,component_09,1,0.03555923876766642,0.36951170690019575,0.01,leave-one-connected-component-out,False,False
R3-D12,primary,Singer1,19,component_09,1,0.04201856063296183,0.37415518260114217,0.01,leave-one-connected-component-out,False,False
R3-D12,primary,Singer1,20,component_09,1,0.09209551850580733,0.3726135578415683,0.01,leave-one-connected-component-out,False,False
R3-D12,primary,Singer1,21,component_09,0,-0.015021537179159994,0.37024261339559705,0.01,leave-one-connected-component-out,False,False
R3-D12,primary,Singer1,22,component_09,1,0.023644038463065176,0.36938732318702416,0.01,leave-one-connected-component-out,False,False
R3-D12,primary,Singer1,23,component_09,1,0.04142659541342586,0.37514657431648996,0.01,leave-one-connected-component-out,False,False
R3-D12,primary,Singer1,24,component_09,1,0.06856376805456221,0.3754505069417382,0.01,leave-one-connected-component-out,False,False
R3-D12,primary,Singer1,25,component_09,0,-0.00607840108221136,0.36870941963673454,0.01,leave-one-connected-component-out,False,False
R3-D09,primary,Skating1,113,component_07,0,-0.1134574924024001,0.49522129647117885,0.01,leave-one-connected-component-out,False,False
R3-D09,primary,Skating1,114,component_07,0,-0.12771031471647598,0.5210999215870349,0.01,leave-one-connected-component-out,False,False
R3-D09,primary,Skating1,115,component_07,0,-0.007142341865391311,0.49562010132421197,0.01,leave-one-connected-component-out,False,False
R3-D09,primary,Skating1,116,component_07,0,-0.05489785012537507,0.5104495226325748,0.01,leave-one-connected-component-out,False,False
R3-D09,primary,Skating1,117,component_07,0,-0.032371020856201915,0.49912360147242546,0.01,leave-one-connected-component-out,False,False
R3-D09,primary,Skating1,118,component_07,1,0.029032258064516148,0.5137555956003229,0.01,leave-one-connected-component-out,False,False
R3-D09,primary,Skating1,119,component_07,0,-0.018973495257512574,0.5138721873165435,0.01,leave-one-connected-component-out,False,False
R3-D09,primary,Skating1,120,component_07,1,0.08333720187219074,0.5182114992602395,0.01,leave-one-connected-component-out,False,False
R3-D09,primary,Skating1,121,component_07,1,0.03882248700631352,0.5109457157562445,0.01,leave-one-connected-component-out,False,False
R3-D09,primary,Skating1,122,component_07,1,0.05343207514809678,0.5172473151188126,0.01,leave-one-connected-component-out,False,False
R3-D09,primary,Skating1,123,component_07,0,-0.0776893770403575,0.5357937255762535,0.01,leave-one-connected-component-out,False,False
R3-D09,primary,Skating1,124,component_07,1,0.002854085738005052,0.5428801862482255,0.01,leave-one-connected-component-out,False,False
R3-D09,primary,Skating1,125,component_07,1,0.03386411840080816,0.5235826913990913,0.01,leave-one-connected-component-out,False,False
R3-D09,primary,Skating1,126,component_07,0,-0.0186153248011931,0.534443575556379,0.01,leave-one-connected-component-out,False,False
R3-D09,primary,Skating1,127,component_07,1,0.06518694709808626,0.5356816409033629,0.01,leave-one-connected-component-out,False,False
R3-D09,primary,Skating1,128,component_07,1,0.06039038689635423,0.5310411104826919,0.01,leave-one-connected-component-out,False,False
R3-D09,primary,Skating1,129,component_07,1,0.08287291494350091,0.551179711108004,0.01,leave-one-connected-component-out,False,False
R3-D09,primary,Skating1,130,component_07,1,0.016074999051238326,0.5489186444740551,0.01,leave-one-connected-component-out,False,False
R3-D09,primary,Skating1,131,component_07,1,0.1259625752089879,0.5564838177767737,0.01,leave-one-connected-component-out,False,False
R3-D09,primary,Skating1,132,component_07,1,0.03373868150326975,0.5682033237515486,0.01,leave-one-connected-component-out,False,False
R3-D09,primary,Skating1,133,component_07,0,-0.03277675536988023,0.5768270520174428,0.01,leave-one-connected-component-out,False,False
R3-D09,primary,Skating1,134,component_07,1,0.06879751949119184,0.5436626319720944,0.01,leave-one-connected-component-out,False,False
R3-D09,primary,Skating1,135,component_07,1,0.052581557982083305,0.55178115105188,0.01,leave-one-connected-component-out,False,False
R3-D09,primary,Skating1,136,component_07,0,-0.03797298581112418,0.5527289898177993,0.01,leave-one-connected-component-out,False,False
R3-D09,primary,Skating1,137,component_07,0,-0.08567795274558454,0.5571233459795163,0.01,leave-one-connected-component-out,False,False
R3-D10,primary,Subway,31,component_08,0,-0.01705896167141152,0.42863693760332144,0.01,leave-one-connected-component-out,False,False
R3-D10,primary,Subway,32,component_08,0,-0.06770833333333337,0.4007374767526217,0.01,leave-one-connected-component-out,False,False
R3-D10,primary,Subway,33,component_08,0,-0.04313520388346004,0.4162894271334084,0.01,leave-one-connected-component-out,False,False
R3-D10,primary,Subway,34,component_08,0,-0.03102247546691994,0.4016904387004794,0.01,leave-one-connected-component-out,False,False
R3-D10,primary,Subway,35,component_08,1,0.2067085953878407,0.42220495453226775,0.01,leave-one-connected-component-out,False,False
R3-D10,primary,Subway,36,component_08,1,0.026709401709401726,0.41553526856915796,0.01,leave-one-connected-component-out,False,False
R3-D10,primary,Subway,37,component_08,1,0.08467807262749405,0.43416413897849854,0.01,leave-one-connected-component-out,False,False
R3-D10,primary,Subway,38,component_08,0,-0.06478114478114472,0.44105409002026663,0.01,leave-one-connected-component-out,False,False
R3-D10,primary,Subway,39,component_08,1,0.07525691699604742,0.41395753349044156,0.01,leave-one-connected-component-out,False,False
R3-D10,primary,Subway,40,component_08,0,-0.08107711497542003,0.4335181793514357,0.01,leave-one-connected-component-out,False,False
R3-D10,primary,Subway,41,component_08,1,0.20861244019138758,0.434595835996389,0.01,leave-one-connected-component-out,False,False
R3-D10,primary,Subway,42,component_08,1,0.09298543840039741,0.45240768879604065,0.01,leave-one-connected-component-out,False,False
R3-D10,primary,Subway,43,component_08,1,0.16007051490922464,0.4482274017289478,0.01,leave-one-connected-component-out,False,False
R3-D10,primary,Subway,44,component_08,0,-0.09373963515754558,0.45904523723867474,0.01,leave-one-connected-component-out,False,False
R3-D10,primary,Subway,45,component_08,1,0.04274439582310985,0.46491456406266335,0.01,leave-one-connected-component-out,False,False
R3-D10,control,Woman,193,component_08,0,-0.0016870905481668474,0.5567598974528786,0.01,leave-one-connected-component-out,False,False
R3-D10,control,Woman,194,component_08,1,0.08475136498298363,0.5389550988814961,0.01,leave-one-connected-component-out,False,False
R3-D10,control,Woman,195,component_08,1,0.04428024280965459,0.5484905875781036,0.01,leave-one-connected-component-out,False,False
R3-D10,control,Woman,196,component_08,1,0.005094979227685981,0.5593377232631245,0.01,leave-one-connected-component-out,False,False
R3-D10,control,Woman,197,component_08,1,0.03489497442490985,0.5601073770132252,0.01,leave-one-connected-component-out,False,False
R3-D10,control,Woman,198,component_08,1,0.096433084306901,0.5370939984621952,0.01,leave-one-connected-component-out,False,False
R3-D10,control,Woman,199,component_08,0,-0.00685123661867848,0.5536769854545518,0.01,leave-one-connected-component-out,False,False
R3-D10,control,Woman,200,component_08,0,-0.00751009080552989,0.5525512060703526,0.01,leave-one-connected-component-out,False,False
R3-D10,control,Woman,201,component_08,0,-0.01914554770807364,0.5710928703439997,0.01,leave-one-connected-component-out,False,False
R3-D10,control,Woman,202,component_08,0,-0.05409891939739969,0.573343500625682,0.01,leave-one-connected-component-out,False,False
R3-D10,control,Woman,203,component_08,0,-0.05084459866502805,0.5701145125235136,0.01,leave-one-connected-component-out,False,False
R3-D10,control,Woman,204,component_08,0,-0.014409868765414058,0.5665120594802304,0.01,leave-one-connected-component-out,False,False
R3-D10,control,Woman,205,component_08,1,0.07187780772686436,0.5687177399956644,0.01,leave-one-connected-component-out,False,False
R3-D10,control,Woman,206,component_08,1,0.014105504587155981,0.5769310183404941,0.01,leave-one-connected-component-out,False,False
R3-D10,control,Woman,207,component_08,0,-0.015273468338627028,0.5761292409635058,0.01,leave-one-connected-component-out,False,False
