pair_id,side,sequence,interval_start,interval_end,branch_kind,mode,snapshot_frame,start_snapshot_sha256,restored_start_snapshot_sha256,start_restore_exact,baseline_end_snapshot_sha256,continuation_restored_snapshot_sha256,continuation_restore_exact,maximum_float_prediction_abs_diff,maximum_score_map_abs_diff,maximum_confidence_abs_diff,integer_prediction_exact,tolerance,official_initialization_zero_contribution,captured_state,status
R3-D07,control,David2,36,60,mode,mrm1,35,cd58515f2aae46e16cd541922e5d3cc55d38660128220e6a275ae6efb53fa285,cd58515f2aae46e16cd541922e5d3cc55d38660128220e6a275ae6efb53fa285,True,d4cb979c4865a1cd811f7c7335523f7cf54d724ee7bd0ed751abddd25279ee68,d4cb979c4865a1cd811f7c7335523f7cf54d724ee7bd0ed751abddd25279ee68,True,,,,,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D07,control,David2,36,60,mode,mrm2,35,cd58515f2aae46e16cd541922e5d3cc55d38660128220e6a275ae6efb53fa285,cd58515f2aae46e16cd541922e5d3cc55d38660128220e6a275ae6efb53fa285,True,d4cb979c4865a1cd811f7c7335523f7cf54d724ee7bd0ed751abddd25279ee68,d4cb979c4865a1cd811f7c7335523f7cf54d724ee7bd0ed751abddd25279ee68,True,,,,,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D07,control,David2,36,60,mode,mrm3,35,cd58515f2aae46e16cd541922e5d3cc55d38660128220e6a275ae6efb53fa285,cd58515f2aae46e16cd541922e5d3cc55d38660128220e6a275ae6efb53fa285,True,d4cb979c4865a1cd811f7c7335523f7cf54d724ee7bd0ed751abddd25279ee68,d4cb979c4865a1cd811f7c7335523f7cf54d724ee7bd0ed751abddd25279ee68,True,,,,,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D07,control,David2,36,60,mode,mrm4,35,cd58515f2aae46e16cd541922e5d3cc55d38660128220e6a275ae6efb53fa285,cd58515f2aae46e16cd541922e5d3cc55d38660128220e6a275ae6efb53fa285,True,d4cb979c4865a1cd811f7c7335523f7cf54d724ee7bd0ed751abddd25279ee68,d4cb979c4865a1cd811f7c7335523f7cf54d724ee7bd0ed751abddd25279ee68,True,,,,,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D07,control,David2,36,60,mode,mrm5,35,cd58515f2aae46e16cd541922e5d3cc55d38660128220e6a275ae6efb53fa285,cd58515f2aae46e16cd541922e5d3cc55d38660128220e6a275ae6efb53fa285,True,d4cb979c4865a1cd811f7c7335523f7cf54d724ee7bd0ed751abddd25279ee68,d4cb979c4865a1cd811f7c7335523f7cf54d724ee7bd0ed751abddd25279ee68,True,,,,,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D07,control,David2,36,60,mode,mrm6,35,cd58515f2aae46e16cd541922e5d3cc55d38660128220e6a275ae6efb53fa285,cd58515f2aae46e16cd541922e5d3cc55d38660128220e6a275ae6efb53fa285,True,d4cb979c4865a1cd811f7c7335523f7cf54d724ee7bd0ed751abddd25279ee68,d4cb979c4865a1cd811f7c7335523f7cf54d724ee7bd0ed751abddd25279ee68,True,,,,,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D07,control,David2,36,60,mode,early,35,cd58515f2aae46e16cd541922e5d3cc55d38660128220e6a275ae6efb53fa285,cd58515f2aae46e16cd541922e5d3cc55d38660128220e6a275ae6efb53fa285,True,d4cb979c4865a1cd811f7c7335523f7cf54d724ee7bd0ed751abddd25279ee68,d4cb979c4865a1cd811f7c7335523f7cf54d724ee7bd0ed751abddd25279ee68,True,,,,,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D07,control,David2,36,60,mode,middle,35,cd58515f2aae46e16cd541922e5d3cc55d38660128220e6a275ae6efb53fa285,cd58515f2aae46e16cd541922e5d3cc55d38660128220e6a275ae6efb53fa285,True,d4cb979c4865a1cd811f7c7335523f7cf54d724ee7bd0ed751abddd25279ee68,d4cb979c4865a1cd811f7c7335523f7cf54d724ee7bd0ed751abddd25279ee68,True,,,,,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D07,control,David2,36,60,mode,late,35,cd58515f2aae46e16cd541922e5d3cc55d38660128220e6a275ae6efb53fa285,cd58515f2aae46e16cd541922e5d3cc55d38660128220e6a275ae6efb53fa285,True,d4cb979c4865a1cd811f7c7335523f7cf54d724ee7bd0ed751abddd25279ee68,d4cb979c4865a1cd811f7c7335523f7cf54d724ee7bd0ed751abddd25279ee68,True,,,,,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D07,primary,Shaking,1,25,baseline,none,1,d81a83b864bbee9766278bd37a8ec517c3c3776a5d485d35d0f78b12b24e2db1,d81a83b864bbee9766278bd37a8ec517c3c3776a5d485d35d0f78b12b24e2db1,True,78aed8a551e16728ec39d80353bbbf22b13b8384dd7bf6941dbc793d54155873,78aed8a551e16728ec39d80353bbbf22b13b8384dd7bf6941dbc793d54155873,True,0.0,0.0,0.0,True,1e-06,True,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D07,primary,Shaking,1,25,mode,mrm1,1,d81a83b864bbee9766278bd37a8ec517c3c3776a5d485d35d0f78b12b24e2db1,d81a83b864bbee9766278bd37a8ec517c3c3776a5d485d35d0f78b12b24e2db1,True,78aed8a551e16728ec39d80353bbbf22b13b8384dd7bf6941dbc793d54155873,78aed8a551e16728ec39d80353bbbf22b13b8384dd7bf6941dbc793d54155873,True,,,,,1e-06,True,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D07,primary,Shaking,1,25,mode,mrm2,1,d81a83b864bbee9766278bd37a8ec517c3c3776a5d485d35d0f78b12b24e2db1,d81a83b864bbee9766278bd37a8ec517c3c3776a5d485d35d0f78b12b24e2db1,True,78aed8a551e16728ec39d80353bbbf22b13b8384dd7bf6941dbc793d54155873,78aed8a551e16728ec39d80353bbbf22b13b8384dd7bf6941dbc793d54155873,True,,,,,1e-06,True,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D07,primary,Shaking,1,25,mode,mrm3,1,d81a83b864bbee9766278bd37a8ec517c3c3776a5d485d35d0f78b12b24e2db1,d81a83b864bbee9766278bd37a8ec517c3c3776a5d485d35d0f78b12b24e2db1,True,78aed8a551e16728ec39d80353bbbf22b13b8384dd7bf6941dbc793d54155873,78aed8a551e16728ec39d80353bbbf22b13b8384dd7bf6941dbc793d54155873,True,,,,,1e-06,True,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D07,primary,Shaking,1,25,mode,mrm4,1,d81a83b864bbee9766278bd37a8ec517c3c3776a5d485d35d0f78b12b24e2db1,d81a83b864bbee9766278bd37a8ec517c3c3776a5d485d35d0f78b12b24e2db1,True,78aed8a551e16728ec39d80353bbbf22b13b8384dd7bf6941dbc793d54155873,78aed8a551e16728ec39d80353bbbf22b13b8384dd7bf6941dbc793d54155873,True,,,,,1e-06,True,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D07,primary,Shaking,1,25,mode,mrm5,1,d81a83b864bbee9766278bd37a8ec517c3c3776a5d485d35d0f78b12b24e2db1,d81a83b864bbee9766278bd37a8ec517c3c3776a5d485d35d0f78b12b24e2db1,True,78aed8a551e16728ec39d80353bbbf22b13b8384dd7bf6941dbc793d54155873,78aed8a551e16728ec39d80353bbbf22b13b8384dd7bf6941dbc793d54155873,True,,,,,1e-06,True,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D07,primary,Shaking,1,25,mode,mrm6,1,d81a83b864bbee9766278bd37a8ec517c3c3776a5d485d35d0f78b12b24e2db1,d81a83b864bbee9766278bd37a8ec517c3c3776a5d485d35d0f78b12b24e2db1,True,78aed8a551e16728ec39d80353bbbf22b13b8384dd7bf6941dbc793d54155873,78aed8a551e16728ec39d80353bbbf22b13b8384dd7bf6941dbc793d54155873,True,,,,,1e-06,True,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D07,primary,Shaking,1,25,mode,early,1,d81a83b864bbee9766278bd37a8ec517c3c3776a5d485d35d0f78b12b24e2db1,d81a83b864bbee9766278bd37a8ec517c3c3776a5d485d35d0f78b12b24e2db1,True,78aed8a551e16728ec39d80353bbbf22b13b8384dd7bf6941dbc793d54155873,78aed8a551e16728ec39d80353bbbf22b13b8384dd7bf6941dbc793d54155873,True,,,,,1e-06,True,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D07,primary,Shaking,1,25,mode,middle,1,d81a83b864bbee9766278bd37a8ec517c3c3776a5d485d35d0f78b12b24e2db1,d81a83b864bbee9766278bd37a8ec517c3c3776a5d485d35d0f78b12b24e2db1,True,78aed8a551e16728ec39d80353bbbf22b13b8384dd7bf6941dbc793d54155873,78aed8a551e16728ec39d80353bbbf22b13b8384dd7bf6941dbc793d54155873,True,,,,,1e-06,True,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D07,primary,Shaking,1,25,mode,late,1,d81a83b864bbee9766278bd37a8ec517c3c3776a5d485d35d0f78b12b24e2db1,d81a83b864bbee9766278bd37a8ec517c3c3776a5d485d35d0f78b12b24e2db1,True,78aed8a551e16728ec39d80353bbbf22b13b8384dd7bf6941dbc793d54155873,78aed8a551e16728ec39d80353bbbf22b13b8384dd7bf6941dbc793d54155873,True,,,,,1e-06,True,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D08,control,CarScale,81,105,baseline,none,80,f6f901eab8e04d6affc10d97471cd43dd3effcd1ed19de6d1da10343e2e31895,f6f901eab8e04d6affc10d97471cd43dd3effcd1ed19de6d1da10343e2e31895,True,ad7bff8ffe6cae37022e7329f9359320c57237dd677c16ca324ee01216bac981,ad7bff8ffe6cae37022e7329f9359320c57237dd677c16ca324ee01216bac981,True,0.0,0.0,0.0,True,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D08,control,CarScale,81,105,mode,mrm1,80,f6f901eab8e04d6affc10d97471cd43dd3effcd1ed19de6d1da10343e2e31895,f6f901eab8e04d6affc10d97471cd43dd3effcd1ed19de6d1da10343e2e31895,True,ad7bff8ffe6cae37022e7329f9359320c57237dd677c16ca324ee01216bac981,ad7bff8ffe6cae37022e7329f9359320c57237dd677c16ca324ee01216bac981,True,,,,,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D08,control,CarScale,81,105,mode,mrm2,80,f6f901eab8e04d6affc10d97471cd43dd3effcd1ed19de6d1da10343e2e31895,f6f901eab8e04d6affc10d97471cd43dd3effcd1ed19de6d1da10343e2e31895,True,ad7bff8ffe6cae37022e7329f9359320c57237dd677c16ca324ee01216bac981,ad7bff8ffe6cae37022e7329f9359320c57237dd677c16ca324ee01216bac981,True,,,,,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D08,control,CarScale,81,105,mode,mrm3,80,f6f901eab8e04d6affc10d97471cd43dd3effcd1ed19de6d1da10343e2e31895,f6f901eab8e04d6affc10d97471cd43dd3effcd1ed19de6d1da10343e2e31895,True,ad7bff8ffe6cae37022e7329f9359320c57237dd677c16ca324ee01216bac981,ad7bff8ffe6cae37022e7329f9359320c57237dd677c16ca324ee01216bac981,True,,,,,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D08,control,CarScale,81,105,mode,mrm4,80,f6f901eab8e04d6affc10d97471cd43dd3effcd1ed19de6d1da10343e2e31895,f6f901eab8e04d6affc10d97471cd43dd3effcd1ed19de6d1da10343e2e31895,True,ad7bff8ffe6cae37022e7329f9359320c57237dd677c16ca324ee01216bac981,ad7bff8ffe6cae37022e7329f9359320c57237dd677c16ca324ee01216bac981,True,,,,,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D08,control,CarScale,81,105,mode,mrm5,80,f6f901eab8e04d6affc10d97471cd43dd3effcd1ed19de6d1da10343e2e31895,f6f901eab8e04d6affc10d97471cd43dd3effcd1ed19de6d1da10343e2e31895,True,ad7bff8ffe6cae37022e7329f9359320c57237dd677c16ca324ee01216bac981,ad7bff8ffe6cae37022e7329f9359320c57237dd677c16ca324ee01216bac981,True,,,,,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D08,control,CarScale,81,105,mode,mrm6,80,f6f901eab8e04d6affc10d97471cd43dd3effcd1ed19de6d1da10343e2e31895,f6f901eab8e04d6affc10d97471cd43dd3effcd1ed19de6d1da10343e2e31895,True,ad7bff8ffe6cae37022e7329f9359320c57237dd677c16ca324ee01216bac981,ad7bff8ffe6cae37022e7329f9359320c57237dd677c16ca324ee01216bac981,True,,,,,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D08,control,CarScale,81,105,mode,early,80,f6f901eab8e04d6affc10d97471cd43dd3effcd1ed19de6d1da10343e2e31895,f6f901eab8e04d6affc10d97471cd43dd3effcd1ed19de6d1da10343e2e31895,True,ad7bff8ffe6cae37022e7329f9359320c57237dd677c16ca324ee01216bac981,ad7bff8ffe6cae37022e7329f9359320c57237dd677c16ca324ee01216bac981,True,,,,,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D08,control,CarScale,81,105,mode,middle,80,f6f901eab8e04d6affc10d97471cd43dd3effcd1ed19de6d1da10343e2e31895,f6f901eab8e04d6affc10d97471cd43dd3effcd1ed19de6d1da10343e2e31895,True,ad7bff8ffe6cae37022e7329f9359320c57237dd677c16ca324ee01216bac981,ad7bff8ffe6cae37022e7329f9359320c57237dd677c16ca324ee01216bac981,True,,,,,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D08,control,CarScale,81,105,mode,late,80,f6f901eab8e04d6affc10d97471cd43dd3effcd1ed19de6d1da10343e2e31895,f6f901eab8e04d6affc10d97471cd43dd3effcd1ed19de6d1da10343e2e31895,True,ad7bff8ffe6cae37022e7329f9359320c57237dd677c16ca324ee01216bac981,ad7bff8ffe6cae37022e7329f9359320c57237dd677c16ca324ee01216bac981,True,,,,,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D08,primary,CarDark,121,145,baseline,none,120,a05c58b2cb055fcfc7fce5b8f1e41d1388f148d4949151b7546db20e00bd27dc,a05c58b2cb055fcfc7fce5b8f1e41d1388f148d4949151b7546db20e00bd27dc,True,14daa25e429ce51f385270d041831dffbc550597104eeef2b5839a49bca01724,14daa25e429ce51f385270d041831dffbc550597104eeef2b5839a49bca01724,True,0.0,0.0,0.0,True,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D08,primary,CarDark,121,145,mode,mrm1,120,a05c58b2cb055fcfc7fce5b8f1e41d1388f148d4949151b7546db20e00bd27dc,a05c58b2cb055fcfc7fce5b8f1e41d1388f148d4949151b7546db20e00bd27dc,True,14daa25e429ce51f385270d041831dffbc550597104eeef2b5839a49bca01724,14daa25e429ce51f385270d041831dffbc550597104eeef2b5839a49bca01724,True,,,,,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D08,primary,CarDark,121,145,mode,mrm2,120,a05c58b2cb055fcfc7fce5b8f1e41d1388f148d4949151b7546db20e00bd27dc,a05c58b2cb055fcfc7fce5b8f1e41d1388f148d4949151b7546db20e00bd27dc,True,14daa25e429ce51f385270d041831dffbc550597104eeef2b5839a49bca01724,14daa25e429ce51f385270d041831dffbc550597104eeef2b5839a49bca01724,True,,,,,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D08,primary,CarDark,121,145,mode,mrm3,120,a05c58b2cb055fcfc7fce5b8f1e41d1388f148d4949151b7546db20e00bd27dc,a05c58b2cb055fcfc7fce5b8f1e41d1388f148d4949151b7546db20e00bd27dc,True,14daa25e429ce51f385270d041831dffbc550597104eeef2b5839a49bca01724,14daa25e429ce51f385270d041831dffbc550597104eeef2b5839a49bca01724,True,,,,,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D08,primary,CarDark,121,145,mode,mrm4,120,a05c58b2cb055fcfc7fce5b8f1e41d1388f148d4949151b7546db20e00bd27dc,a05c58b2cb055fcfc7fce5b8f1e41d1388f148d4949151b7546db20e00bd27dc,True,14daa25e429ce51f385270d041831dffbc550597104eeef2b5839a49bca01724,14daa25e429ce51f385270d041831dffbc550597104eeef2b5839a49bca01724,True,,,,,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
