sequence,frame_index,absolute_local_source_path,raw_file_sha256,width,height,decoded_bgr_sha256,decoded_rgb_sha256,source_copy_identifier,official_tracker_rgb_sha256,adapter_official_rgb_equal,adapter_official_diff_pixel_count,adapter_official_max_abs_pixel_diff
Crossing,27,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\ECO-master\sequences\Crossing\img\0027.jpg,ffa9a07193b80af356fcc773a4c103ff003f89a792b4968d0d9ad6cb2f45a1ae,360,240,76733a3a41020737052d1f438883004327d81ba98a8f3e8259bd4df447eef5a7,6fca54c9ff6f8d16bd8da8af4731f8c76e2c87e5da8fce6bb17c75d5bd61809f,SRC2_ARCHIVED_DUPLICATE,6fca54c9ff6f8d16bd8da8af4731f8c76e2c87e5da8fce6bb17c75d5bd61809f,True,0,0
Crossing,28,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\ECO-master\sequences\Crossing\img\0028.jpg,f3d8654c1066b2c6765ba73148b0a102701b51eac74c7b703e1ff94d6311e136,360,240,7e8b7286201ab25cafbdb1fe417fc7327d39283dc5ecfeac99095bdad2001734,d072fa8349e5704ac82c3ddf61da768270f361240b37ed9eca0e617ec5ea2694,SRC2_ARCHIVED_DUPLICATE,d072fa8349e5704ac82c3ddf61da768270f361240b37ed9eca0e617ec5ea2694,True,0,0
Crossing,29,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\ECO-master\sequences\Crossing\img\0029.jpg,3994ecc9a43ca8ce3467e6fc8da8a1d17ad4942972d7687c1f77e94e7eed3b12,360,240,ebafe2e2f87050a758d802e48162a3564b53c3dbb5112a665f9e09edd5f6a751,a30305a51c6b3b2513232a882500decec0993e3c5206d77554dfdc7bfa5648b3,SRC2_ARCHIVED_DUPLICATE,a30305a51c6b3b2513232a882500decec0993e3c5206d77554dfdc7bfa5648b3,True,0,0
Crossing,30,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\ECO-master\sequences\Crossing\img\0030.jpg,7a848c9c2e7e09c72bbe4b3fe2d47937bcaa7aca3bea122e6fecc988956c3836,360,240,c914747709533df1f9bfc30c02dc033699bc96d0852a4d59f578427310503dfb,fe63bb94ef72c7c8acfc4375aaa0dd6438f9b57d52c97b6c2022e85b1d25acf3,SRC2_ARCHIVED_DUPLICATE,fe63bb94ef72c7c8acfc4375aaa0dd6438f9b57d52c97b6c2022e85b1d25acf3,True,0,0
Crossing,31,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\ECO-master\sequences\Crossing\img\0031.jpg,b440dad5460446f3f9252ee028e8ee4c50d1ef045d82604db783ccf918aa6b88,360,240,6b28c897961bf96f2090b54759fbdafcd0b70947f12df8b8c6a7b7c2e89d0e2f,1b775aa1468ac84216ae697aedfe3ead09474edaa2e01129a72a736995058a64,SRC2_ARCHIVED_DUPLICATE,1b775aa1468ac84216ae697aedfe3ead09474edaa2e01129a72a736995058a64,True,0,0
Crossing,32,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\ECO-master\sequences\Crossing\img\0032.jpg,c1095da4da88de0435d6da44bf1726f474d0d5f579e015fdb7f10c8aecaf494b,360,240,5e1b38cd4a6600e0c4b45c5e7090d25f8d638958c3aef97a19a86c96d90a49db,14501dfae82089227b81833873aa1b16f38d0f4ae1add9afc746523d6602e271,SRC2_ARCHIVED_DUPLICATE,14501dfae82089227b81833873aa1b16f38d0f4ae1add9afc746523d6602e271,True,0,0
Crossing,33,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\ECO-master\sequences\Crossing\img\0033.jpg,c66180182417f02bfa148e563f342a57e5dca5a12f3d2e8209d08587183fdc5c,360,240,48b8042598c7562b608f052ca41eebf4bfd0b17d9ef7c9d2d47b3ef838038226,9edcb87fc497a4e236605c17ac67f4d6cfd4cc9ba42017a817b47a48ac50a050,SRC2_ARCHIVED_DUPLICATE,9edcb87fc497a4e236605c17ac67f4d6cfd4cc9ba42017a817b47a48ac50a050,True,0,0
Crossing,34,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\ECO-master\sequences\Crossing\img\0034.jpg,ba51d8133a1a40d6f04636c46b7005f9bd59c31023057bdf47d7670e1d451500,360,240,aaeef2f677eec6d8e46cf1b1152ddf242ce2517f61c1775e39d9600abb17c126,478704bdea42f33716d759b6becb06e8b3d5394a1e577aa1ef4d138fd7b1b460,SRC2_ARCHIVED_DUPLICATE,478704bdea42f33716d759b6becb06e8b3d5394a1e577aa1ef4d138fd7b1b460,True,0,0
Crossing,35,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\ECO-master\sequences\Crossing\img\0035.jpg,b41d4b763513d4af51e8f4fcb067bb3beb455e143c1b8ae0f32b2c490fa92e63,360,240,f50fc48a61a8390ea96dd906121e59dad00267fc63b7168d80e5fb9184c643e6,585dc1349019fc7759635ed06ba701418bf5bed5c6295621c0ef0fc540ad38ae,SRC2_ARCHIVED_DUPLICATE,585dc1349019fc7759635ed06ba701418bf5bed5c6295621c0ef0fc540ad38ae,True,0,0
Crossing,36,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\ECO-master\sequences\Crossing\img\0036.jpg,3f40c7b157736363d8c21ab37e842d151cbf88975d7b23f093e32ef188a9ae69,360,240,015f469652d4b179c37733f7a405321a6cdc08e24d72d43b8322727383675470,2c393aa7fc7d30406e66eab0ef11b669acbaae6e4c8fc02ee361df6ec664783c,SRC2_ARCHIVED_DUPLICATE,2c393aa7fc7d30406e66eab0ef11b669acbaae6e4c8fc02ee361df6ec664783c,True,0,0
Crossing,37,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\ECO-master\sequences\Crossing\img\0037.jpg,d39de08c6fad8d656f7cf1b9e77c5a0c6ef66f71167aca6b6bca599a66c42404,360,240,d937ab8500237886eefa4140340d8750da7523efb2625d57a97a2b3544809264,b2c926ab005a75e110c861f026eff82ad22177373975cfeda2ea405e73e721de,SRC2_ARCHIVED_DUPLICATE,b2c926ab005a75e110c861f026eff82ad22177373975cfeda2ea405e73e721de,True,0,0
Crossing,38,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\ECO-master\sequences\Crossing\img\0038.jpg,610f9ae9b54522184a88cfb3367d999d3ba3249e22ac4d8b439cf6153918f05f,360,240,64ccad7b3b53312893ea29fb2f2d75bdc74e4fdf489202cc7f0fe9256a1a7d09,57c27d1ad38f1468001a2c410b070af7118e646f2eb90214ddd79b49d6a2e369,SRC2_ARCHIVED_DUPLICATE,57c27d1ad38f1468001a2c410b070af7118e646f2eb90214ddd79b49d6a2e369,True,0,0
Crossing,39,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\ECO-master\sequences\Crossing\img\0039.jpg,14a4854346bdb26d06fe4589825e1869a7c1e795c6aaa9b001de3c8ff034c2ba,360,240,3afe0024a6b22c60d692a05a00b1b0bbeb1ea96aba907e339325ec9dfe1fa6f8,a12e3382508c06783f512c9d39fa30e924139bbe55e14cbd972ae3ca0ab11935,SRC2_ARCHIVED_DUPLICATE,a12e3382508c06783f512c9d39fa30e924139bbe55e14cbd972ae3ca0ab11935,True,0,0
Crossing,40,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\ECO-master\sequences\Crossing\img\0040.jpg,d8bba3b6cb70f905a8e971e4836cf5a423247bbdad631ea544d330018c019492,360,240,f196e18a8bab72e29de099988cdfb61e9ddbe8d354e70ec87e7dc7e67aabca74,2940caaf683245e74fc8ab107497d4db0fb4a385385d37af99ab6002af220018,SRC2_ARCHIVED_DUPLICATE,2940caaf683245e74fc8ab107497d4db0fb4a385385d37af99ab6002af220018,True,0,0
Crossing,41,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\ECO-master\sequences\Crossing\img\0041.jpg,0bde0c8a601a7f478f062cb47a12f77fbac18319304f2449a4a0da967a442b2e,360,240,2e923bc25712570b8b246e7967bdbb1bf9b6b0fb579d9368003b386156f4ce53,a9b2d747a89d7780a81032a0b61a73c948f94db778b4cc504f1a0eda0ba50c1e,SRC2_ARCHIVED_DUPLICATE,a9b2d747a89d7780a81032a0b61a73c948f94db778b4cc504f1a0eda0ba50c1e,True,0,0
Crossing,42,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\ECO-master\sequences\Crossing\img\0042.jpg,68da8622042a4132c6558abc46149a590d6677b282d0c6475735edbffeb40963,360,240,76e10b4591f042e325b5bd364dbebb1bc4b973db828df3da305cf7546209d57b,6a191e4b50c6e40cc94210e3655488984cf279263a0bdae0b445dab641211306,SRC2_ARCHIVED_DUPLICATE,6a191e4b50c6e40cc94210e3655488984cf279263a0bdae0b445dab641211306,True,0,0
Crossing,43,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\ECO-master\sequences\Crossing\img\0043.jpg,e1a2d498c8ce64bdccc008de30d3686c03daad9760c419fe41460d5584719695,360,240,725ce547852fbe6747cbf14e30d6e0c02cc4fc68c11b5d675f724cbe0bea5cd7,3a048aa43d492798c3d5c6b00ba0311b456c65e3c6598ef8429efcf0a7f7fbe8,SRC2_ARCHIVED_DUPLICATE,3a048aa43d492798c3d5c6b00ba0311b456c65e3c6598ef8429efcf0a7f7fbe8,True,0,0
Crossing,44,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\ECO-master\sequences\Crossing\img\0044.jpg,0d26f624b37651be422844bff07b61ede710327af3050eb12a238d6829cb95e4,360,240,d62bd476b14c03b29a1f7a5b8ec321443da381fae0cf01b34f555e738c85d4fb,b07c6e316ca1bd19df41b8082991585b141fd00cdb1bc01e4e5e04457d50bffb,SRC2_ARCHIVED_DUPLICATE,b07c6e316ca1bd19df41b8082991585b141fd00cdb1bc01e4e5e04457d50bffb,True,0,0
Crossing,45,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\ECO-master\sequences\Crossing\img\0045.jpg,4aa56fc3fe5658be5f4567e55801c1554d2c7866b60d5b591c6762cae1aa86fe,360,240,927e955b16939576a63fc023fa312c537f6b97f1091d1c7551b085de3a4e3c93,56879c6d1f1b2285829bbf11743ab564916516b8c812d459d4f7e4841919db0f,SRC2_ARCHIVED_DUPLICATE,56879c6d1f1b2285829bbf11743ab564916516b8c812d459d4f7e4841919db0f,True,0,0
Crossing,46,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\ECO-master\sequences\Crossing\img\0046.jpg,8f07a0e60c98297483381a84ce3df490953a76dd71a7dadd38c4dbdc1b52083e,360,240,0b6198febfa657a0231f3b1745ff43306c4ed6316de8116d8a38935b0a3bbed4,eca541744bd4c46937a0f9d4f90d4431eefc509b0db331779b3decfd688ba1d5,SRC2_ARCHIVED_DUPLICATE,eca541744bd4c46937a0f9d4f90d4431eefc509b0db331779b3decfd688ba1d5,True,0,0
Crossing,47,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\ECO-master\sequences\Crossing\img\0047.jpg,87effa226f1e6b107c7a838b83a4b3ebc1b4a75aa2809de3b3ae15da6ab89a3c,360,240,1e46fe5107cbe077ade964c9b6414501f2e5d6c8d00ca7f7d00dd94d271c4c09,240cab3fd41ab721e13ec51011583e82e9941138d18346e1f8107e1e43229ed3,SRC2_ARCHIVED_DUPLICATE,240cab3fd41ab721e13ec51011583e82e9941138d18346e1f8107e1e43229ed3,True,0,0
Crossing,48,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\ECO-master\sequences\Crossing\img\0048.jpg,0fff896614841ed395ff07674243bc5ece4ed3704bd075f9d1769c3fd8635ac7,360,240,8ef6e7c568a4f0f4623443b5fe602506e90571c0c4d035bec78e95ba0c76a6c4,70f777f4afc6a33aecaedf46b4d50dbb08ef60c7b7d2a3459176ae2fe078ef65,SRC2_ARCHIVED_DUPLICATE,70f777f4afc6a33aecaedf46b4d50dbb08ef60c7b7d2a3459176ae2fe078ef65,True,0,0
Crossing,49,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\ECO-master\sequences\Crossing\img\0049.jpg,efba16f41ebbdf1474ae63593dd222ff2c1fc253b084afb7ab508145b803ca66,360,240,61b40cb2a2c0be34ac5a664b2ba9c82119ff51d09cd529e9197d0353e3a985f4,483799b8ca1ee183fe2bf5eaf16762b44c7d37b932017b84a49615c6a3c1b41d,SRC2_ARCHIVED_DUPLICATE,483799b8ca1ee183fe2bf5eaf16762b44c7d37b932017b84a49615c6a3c1b41d,True,0,0
Crossing,50,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\ECO-master\sequences\Crossing\img\0050.jpg,185096099a142cd9db477fcb9f3a46872fca16594ec0acc4e0394bb64a5adfa0,360,240,ed196a1a4601adb199aa6ea792b754bb85d67e55d67fd7f23ebe17f664c874fd,0c794512b4dc26f3fa863329f0730f66a63ea6262e2fe324039616542598493e,SRC2_ARCHIVED_DUPLICATE,0c794512b4dc26f3fa863329f0730f66a63ea6262e2fe324039616542598493e,True,0,0
Crossing,51,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\ECO-master\sequences\Crossing\img\0051.jpg,521ec6ce02a2baa04310b5254394e678989e10bf2a1b1898ad1b39dadfc0135c,360,240,ad1c10c40159fddbb8bba222e3a228face74a21f0ce85279196db40490021b18,04a4367f8e85c5c407ae809dd88e0a048cf605b7867ae818a70afd6f5f6414b2,SRC2_ARCHIVED_DUPLICATE,04a4367f8e85c5c407ae809dd88e0a048cf605b7867ae818a70afd6f5f6414b2,True,0,0
Crossing,52,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\ECO-master\sequences\Crossing\img\0052.jpg,da65d6ea3a6696a68d1261cbb1890494e5fcd3e31a9b2c4c0840dad27e60ee6b,360,240,1cc9b6a7429bd0f2c8b3e272c4dcd89770ad931c7dae6197df0e80b82998f66b,d5606b4c97f989bdfee67ac10882477531abb6c3203b5dd8de647b00b5333502,SRC2_ARCHIVED_DUPLICATE,d5606b4c97f989bdfee67ac10882477531abb6c3203b5dd8de647b00b5333502,True,0,0
Crossing,53,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\ECO-master\sequences\Crossing\img\0053.jpg,45fdf08e80d8ece3921d251104b2015ff599df22a13c5928add25fc2ccdf77bf,360,240,aeb3255fbc513767b3bee2b5890b87fd5a5a05d7a98a58beb28207521f5782a4,b9e4318031061cb39eab3d27f4f9efa8c711f2fc0b712b817497ae5dd3975ac2,SRC2_ARCHIVED_DUPLICATE,b9e4318031061cb39eab3d27f4f9efa8c711f2fc0b712b817497ae5dd3975ac2,True,0,0
Crossing,54,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\ECO-master\sequences\Crossing\img\0054.jpg,391f2b14f018f84e0088eccaf047df74887517963db000c17f8206dd7596018e,360,240,e1354328ce43c00bf95784b4c2520fed1c723d05f8881c3e8a088e09710e5db8,ebcabe2fb702ee7ac917268260b9efc029ffc788397db944ca50a8f2206affd3,SRC2_ARCHIVED_DUPLICATE,ebcabe2fb702ee7ac917268260b9efc029ffc788397db944ca50a8f2206affd3,True,0,0
Crossing,55,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\ECO-master\sequences\Crossing\img\0055.jpg,b6748bf1fa10a274d0ef925d8d49e6ac73078bf5ded53ab715007a9d370dde3f,360,240,72db86b7a55f862e7589b4d7e92a585a4c61314690e4d9a954d43e1ab827c84a,1119472fabf7aa6b25e2ede9599914b9ff81b2898a659b94d5ed2075cf8eb628,SRC2_ARCHIVED_DUPLICATE,1119472fabf7aa6b25e2ede9599914b9ff81b2898a659b94d5ed2075cf8eb628,True,0,0
Crossing,56,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\ECO-master\sequences\Crossing\img\0056.jpg,14bdbbb64b8e8284b8e1ca5906ce278c2ebb008d02482ec6143ccbde16d8e744,360,240,1ed811af3215acc7fea24aac704db4f3232acd056b87461f96955c02edc848fa,4827e92ceec480aa8b34e6fa63f6a9f69fbae9b4e4b4c4da8201516c474c5694,SRC2_ARCHIVED_DUPLICATE,4827e92ceec480aa8b34e6fa63f6a9f69fbae9b4e4b4c4da8201516c474c5694,True,0,0
Crossing,57,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\ECO-master\sequences\Crossing\img\0057.jpg,d65b7b58e1ee1c1e7e9a5d3a6bd1b9af764bef826a2afe0bf266bc5f7a495bc8,360,240,74da53c48e53c568e76f910c859c7f9b524d9eaf3376b9bbb332c1647d19afcd,cc022bd2132d297ef6fcae404f4bf9beb15f1d8470e109522eba9e6cbfc4c41c,SRC2_ARCHIVED_DUPLICATE,cc022bd2132d297ef6fcae404f4bf9beb15f1d8470e109522eba9e6cbfc4c41c,True,0,0
Crossing,58,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\ECO-master\sequences\Crossing\img\0058.jpg,a780650c080932aa8d94dadb409133c48fa57187f689dd4ebfe2ea1d63e2cf7b,360,240,e4e0e92e9b7d5383cb70d94d276f69ba3c6cb2d58a77e6bfbfd438a6e3f97400,83a7fda162e90f42a4508a616ab9ae5f3247435cf8039877cb87baa660eb8cb5,SRC2_ARCHIVED_DUPLICATE,83a7fda162e90f42a4508a616ab9ae5f3247435cf8039877cb87baa660eb8cb5,True,0,0
Crossing,59,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\ECO-master\sequences\Crossing\img\0059.jpg,6a2f6134cdcb0c1c82f3383bee988bc51923009fb2e2c0390e80e8378a5c8a02,360,240,82a0a0faeaf847b8f9b739354ee149948c96ab3975377a8b2d68e26cf6cc397e,181a133b3af0869de081c22352ca3d2039191657f24e8764dbd4b7b45bde9833,SRC2_ARCHIVED_DUPLICATE,181a133b3af0869de081c22352ca3d2039191657f24e8764dbd4b7b45bde9833,True,0,0
Crossing,60,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\ECO-master\sequences\Crossing\img\0060.jpg,7a42285ba25f8d52d0bdd53225a90181bd7af89a3eb4fd9e9d6ca12a74254190,360,240,39f923e49d627d3546576bc8ec245da678aa671aa72ba23fa77e362c00d1851c,30b66c4af719d5be9ee675c225ae3362563ff6a6cb9ed08e18fad46c4540874e,SRC2_ARCHIVED_DUPLICATE,30b66c4af719d5be9ee675c225ae3362563ff6a6cb9ed08e18fad46c4540874e,True,0,0
Crossing,61,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\ECO-master\sequences\Crossing\img\0061.jpg,27cace7e2a5eba709e3054d1f25de1a80c0c3ac230261f6e401d2418f3d5c546,360,240,7c38d96417da70dcdd62723d1b1bf05f93244bc3d7f81d558007217104a9d8aa,70e9b642d9d1bb6d5c3dc7b2edd7d57c3b2fca6fbf3381a060a849f1d70bb9d5,SRC2_ARCHIVED_DUPLICATE,70e9b642d9d1bb6d5c3dc7b2edd7d57c3b2fca6fbf3381a060a849f1d70bb9d5,True,0,0
Crossing,62,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\ECO-master\sequences\Crossing\img\0062.jpg,3559cd80c63ce7f8694f405db8090664fc744c1001e366f30081f7acf47dea47,360,240,8b46d524f1f5718f70937bd2224d2de25c1c49b2a4cff6c3a6875a5daa94ab0f,a6f846ecd1d704c1c3bae90cef9ae01114fe68403fadd4acf155e6398014ff81,SRC2_ARCHIVED_DUPLICATE,a6f846ecd1d704c1c3bae90cef9ae01114fe68403fadd4acf155e6398014ff81,True,0,0
Crossing,63,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\ECO-master\sequences\Crossing\img\0063.jpg,d955e1687b7f089715af3980b2329575d31fba0c450f4ee9b749324debeda6e8,360,240,848a34795b8b6175a2a26d90d12257ed829df0b0c156fb10671756bfb7b83530,9436a5d4b8a58242f54130376cd6b882491d02f785cb0555418e46a4a84b66ed,SRC2_ARCHIVED_DUPLICATE,9436a5d4b8a58242f54130376cd6b882491d02f785cb0555418e46a4a84b66ed,True,0,0
Crossing,64,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\ECO-master\sequences\Crossing\img\0064.jpg,d5d0269e10592613459472e63188b0976d5e6d4ac413b8ff15f0555926e323e0,360,240,f2857831be419be13a8d0351c01d6b0671b7206a46554a834c546cc8306bbc2a,47ce8dfdefafeb22812c43990f2be0f1f59dec950cc2fad2dec718a96b7d7eeb,SRC2_ARCHIVED_DUPLICATE,47ce8dfdefafeb22812c43990f2be0f1f59dec950cc2fad2dec718a96b7d7eeb,True,0,0
Crossing,65,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\ECO-master\sequences\Crossing\img\0065.jpg,668b471c8374dc3dd05d6298d8ea97e9e7d4e01cd47fbfc3be3ba9bacdb72c90,360,240,0a222c0d395b554a94031885aeec470c6d18c45f8f0939f74ebc64ff496b935c,4ca4fb5504e39ee96c6b5d1049017acbf35954275732156805cd88a321610dc5,SRC2_ARCHIVED_DUPLICATE,4ca4fb5504e39ee96c6b5d1049017acbf35954275732156805cd88a321610dc5,True,0,0
Crossing,66,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\ECO-master\sequences\Crossing\img\0066.jpg,370a7176b9396121fd0903251d2a0dc5db15f378f595d192ec1b87a7b7338d2d,360,240,7691cb4ec6d47567f38404956074f43201ab857efd91f30ed402e829ddc303c4,28472a0692795863bfb830d35aa0bdf0c50f561b4183be32f4e3761fccd58207,SRC2_ARCHIVED_DUPLICATE,28472a0692795863bfb830d35aa0bdf0c50f561b4183be32f4e3761fccd58207,True,0,0
Crossing,67,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\ECO-master\sequences\Crossing\img\0067.jpg,7acb7a86a830a1686e2ae71979921b9ae353d9ab95300297c714fd2c60c790c8,360,240,22d0b820548a4056b5cdbd607e433b7797c06aa2f3a796d4cc4488c2efc9d25c,48e68429119b9faa0ace971109f994771d14671bdb3766a59d306de5232cf7f6,SRC2_ARCHIVED_DUPLICATE,48e68429119b9faa0ace971109f994771d14671bdb3766a59d306de5232cf7f6,True,0,0
Crossing,68,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\ECO-master\sequences\Crossing\img\0068.jpg,48193762327466f1914447cd7ac51c4af770ba06ef4858a34ebb4f18b0e11044,360,240,8152dbbad0c6831552cc2a35d182da7acca87aa8258c52160cc0c17fa645840b,e36a9ceeaf2d000e19da58596477f58a4c14a7af5092298a80c77e072c5fddd4,SRC2_ARCHIVED_DUPLICATE,e36a9ceeaf2d000e19da58596477f58a4c14a7af5092298a80c77e072c5fddd4,True,0,0
Crossing,69,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\ECO-master\sequences\Crossing\img\0069.jpg,cd2def8b464c6f1dfb290967daca1709554ea2a370930f0ba171bf583d0b8729,360,240,9036c0297c39117b9ade1496b0a6a9a7996eff19f454e7e0172aa0bd72d349a0,058c0accf478f92cdc055e457fa6b4c6c262cba301784421026c6f906ed43de2,SRC2_ARCHIVED_DUPLICATE,058c0accf478f92cdc055e457fa6b4c6c262cba301784421026c6f906ed43de2,True,0,0
Crossing,70,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\ECO-master\sequences\Crossing\img\0070.jpg,3687c4c6078ae9b47bf81c4796fd1c21bcfaa56992a388917ce3fdd9e31cbb03,360,240,61f23c77c5fea67766c50cbda0c490c3efa22f217197d089f4355a38557350e8,c9bdbff8dffef0f7ff5851f833c5a4479509b1b865dc5e50687e22d0a9b782ef,SRC2_ARCHIVED_DUPLICATE,c9bdbff8dffef0f7ff5851f833c5a4479509b1b865dc5e50687e22d0a9b782ef,True,0,0
Crossing,71,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\ECO-master\sequences\Crossing\img\0071.jpg,fa2564f8990b33e5ccb89d6ddca345c5ea95373c759862331e8002677afd48b4,360,240,b1949f7b639a8a104c3f9ff555e01121b3b103135856029bdda43f1e16fd3fb3,ebc6c76dce4be09e2e4c3359aee11586e7c130b8046a03e9f7cd3dac6a4d7f9e,SRC2_ARCHIVED_DUPLICATE,ebc6c76dce4be09e2e4c3359aee11586e7c130b8046a03e9f7cd3dac6a4d7f9e,True,0,0
Crossing,72,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\ECO-master\sequences\Crossing\img\0072.jpg,9d3bedf15b1b1c287114fec833e7678d8732e05bb7655ee235395757d4c130b7,360,240,def67254954f9774d20490b4796512ff197a9ebe4552f96df1cb438946ddb911,732a3c511e4b846414c32a13227d278852c8ad2a163db719e10937c230d184ac,SRC2_ARCHIVED_DUPLICATE,732a3c511e4b846414c32a13227d278852c8ad2a163db719e10937c230d184ac,True,0,0
Crossing,73,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\ECO-master\sequences\Crossing\img\0073.jpg,5754083c3da1d475bc079456a9aaab384e53c5ba4301cc15fc0d9c36b2fac67d,360,240,3526bd44db7975342313d5cefb521646b08cabb3505355cfd9f9d78e5de9c8cb,f349ffea3094d56dae66a138de71a2ba63c091b5c763f6b851b133e67249401b,SRC2_ARCHIVED_DUPLICATE,f349ffea3094d56dae66a138de71a2ba63c091b5c763f6b851b133e67249401b,True,0,0
Crossing,74,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\ECO-master\sequences\Crossing\img\0074.jpg,f79c94093f298cbada717011580943d278177fa7e4fac70d0c37d11bf99c8f07,360,240,6d358ca17a46db8de59d77914a3004725b537ea33937ae07698620e191d61b17,8be029bf517351052edba4b0c36a3a889f32e8f9994cd4aa56d046d1dca872e2,SRC2_ARCHIVED_DUPLICATE,8be029bf517351052edba4b0c36a3a889f32e8f9994cd4aa56d046d1dca872e2,True,0,0
Crossing,75,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\ECO-master\sequences\Crossing\img\0075.jpg,a939cac5736e43e10f93563923a1d0990efc3e3ccf29270b67c63f3d566dc3da,360,240,c4f09f0c4c4351f3489d043ae129f5cb13593d8684ced14121c8974db244d6d6,b567dd74f4f6654a840a78b141d224bf83be0d211aad9ecf72a307e8dfd33c8d,SRC2_ARCHIVED_DUPLICATE,b567dd74f4f6654a840a78b141d224bf83be0d211aad9ecf72a307e8dfd33c8d,True,0,0
Crossing,76,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\ECO-master\sequences\Crossing\img\0076.jpg,ce1df3e4309e322c730839f61061eab0eeb3cc76af5f4cb98a725ad0006af7c0,360,240,62da28890bc9fcd5acfbccebaf464554f63d4ffe3efdc0fddbeda46602217ca2,d598ca3549d3b1eb96a165af70c2e415b440a325d3022ab6965352b087e8f73a,SRC2_ARCHIVED_DUPLICATE,d598ca3549d3b1eb96a165af70c2e415b440a325d3022ab6965352b087e8f73a,True,0,0
