pair_id,side,sequence,frame_index,condition,physical_skip,mrm1_forward,mrm2_forward,mrm3_forward,mrm4_forward,mrm5_forward,mrm6_forward,mrm1_retriever_forward,mrm1_mlp_forward,mrm1_internal_operator_count,encoder_forward_id,physical_mode,record_call_counts
R3-D12,control,Dancer,78,baseline,False,1,1,1,1,1,1,1,1,2,3410,none,True
R3-D12,control,Dancer,79,baseline,False,1,1,1,1,1,1,1,1,2,3411,none,True
R3-D12,control,Dancer,80,baseline,False,1,1,1,1,1,1,1,1,2,3412,none,True
R3-D12,control,Dancer,81,baseline,False,1,1,1,1,1,1,1,1,2,3413,none,True
R3-D12,control,Dancer,82,baseline,False,1,1,1,1,1,1,1,1,2,3414,none,True
R3-D12,control,Dancer,83,baseline,False,1,1,1,1,1,1,1,1,2,3415,none,True
R3-D12,control,Dancer,84,baseline,False,1,1,1,1,1,1,1,1,2,3416,none,True
R3-D12,control,Dancer,85,baseline,False,1,1,1,1,1,1,1,1,2,3417,none,True
R3-D12,control,Dancer,86,baseline,False,1,1,1,1,1,1,1,1,2,3418,none,True
R3-D12,control,Dancer,87,baseline,False,1,1,1,1,1,1,1,1,2,3419,none,True
R3-D12,control,Dancer,88,baseline,False,1,1,1,1,1,1,1,1,2,3420,none,True
R3-D12,control,Dancer,89,baseline,False,1,1,1,1,1,1,1,1,2,3421,none,True
R3-D12,control,Dancer,90,baseline,False,1,1,1,1,1,1,1,1,2,3422,none,True
R3-D12,control,Dancer,91,baseline,False,1,1,1,1,1,1,1,1,2,3423,none,True
R3-D12,control,Dancer,92,baseline,False,1,1,1,1,1,1,1,1,2,3424,none,True
R3-D12,control,Dancer,93,baseline,False,1,1,1,1,1,1,1,1,2,3425,none,True
R3-D12,control,Dancer,94,baseline,False,1,1,1,1,1,1,1,1,2,3426,none,True
R3-D12,control,Dancer,95,baseline,False,1,1,1,1,1,1,1,1,2,3427,none,True
R3-D12,control,Dancer,71,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,3428,whole_mrm1,True
R3-D12,control,Dancer,72,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,3429,whole_mrm1,True
R3-D12,control,Dancer,73,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,3430,whole_mrm1,True
R3-D12,control,Dancer,74,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,3431,whole_mrm1,True
R3-D12,control,Dancer,75,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,3432,whole_mrm1,True
R3-D12,control,Dancer,76,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,3433,whole_mrm1,True
R3-D12,control,Dancer,77,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,3434,whole_mrm1,True
R3-D12,control,Dancer,78,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,3435,whole_mrm1,True
R3-D12,control,Dancer,79,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,3436,whole_mrm1,True
R3-D12,control,Dancer,80,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,3437,whole_mrm1,True
R3-D12,control,Dancer,81,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,3438,whole_mrm1,True
R3-D12,control,Dancer,82,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,3439,whole_mrm1,True
R3-D12,control,Dancer,83,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,3440,whole_mrm1,True
R3-D12,control,Dancer,84,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,3441,whole_mrm1,True
R3-D12,control,Dancer,85,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,3442,whole_mrm1,True
R3-D12,control,Dancer,86,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,3443,whole_mrm1,True
R3-D12,control,Dancer,87,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,3444,whole_mrm1,True
R3-D12,control,Dancer,88,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,3445,whole_mrm1,True
R3-D12,control,Dancer,89,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,3446,whole_mrm1,True
R3-D12,control,Dancer,90,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,3447,whole_mrm1,True
R3-D12,control,Dancer,91,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,3448,whole_mrm1,True
R3-D12,control,Dancer,92,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,3449,whole_mrm1,True
R3-D12,control,Dancer,93,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,3450,whole_mrm1,True
R3-D12,control,Dancer,94,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,3451,whole_mrm1,True
R3-D12,control,Dancer,95,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,3452,whole_mrm1,True
R3-D12,control,Dancer,71,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,3453,mlp_mrm1,True
R3-D12,control,Dancer,72,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,3454,mlp_mrm1,True
R3-D12,control,Dancer,73,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,3455,mlp_mrm1,True
R3-D12,control,Dancer,74,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,3456,mlp_mrm1,True
R3-D12,control,Dancer,75,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,3457,mlp_mrm1,True
R3-D12,control,Dancer,76,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,3458,mlp_mrm1,True
R3-D12,control,Dancer,77,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,3459,mlp_mrm1,True
R3-D12,control,Dancer,78,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,3460,mlp_mrm1,True
R3-D12,control,Dancer,79,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,3461,mlp_mrm1,True
R3-D12,control,Dancer,80,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,3462,mlp_mrm1,True
R3-D12,control,Dancer,81,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,3463,mlp_mrm1,True
R3-D12,control,Dancer,82,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,3464,mlp_mrm1,True
R3-D12,control,Dancer,83,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,3465,mlp_mrm1,True
R3-D12,control,Dancer,84,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,3466,mlp_mrm1,True
R3-D12,control,Dancer,85,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,3467,mlp_mrm1,True
R3-D12,control,Dancer,86,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,3468,mlp_mrm1,True
R3-D12,control,Dancer,87,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,3469,mlp_mrm1,True
R3-D12,control,Dancer,88,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,3470,mlp_mrm1,True
R3-D12,control,Dancer,89,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,3471,mlp_mrm1,True
R3-D12,control,Dancer,90,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,3472,mlp_mrm1,True
R3-D12,control,Dancer,91,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,3473,mlp_mrm1,True
R3-D12,control,Dancer,92,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,3474,mlp_mrm1,True
R3-D12,control,Dancer,93,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,3475,mlp_mrm1,True
R3-D12,control,Dancer,94,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,3476,mlp_mrm1,True
R3-D12,control,Dancer,95,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,3477,mlp_mrm1,True
R3-D07,control,David2,36,baseline,False,1,1,1,1,1,1,1,1,2,3787,none,True
R3-D07,control,David2,37,baseline,False,1,1,1,1,1,1,1,1,2,3788,none,True
R3-D07,control,David2,38,baseline,False,1,1,1,1,1,1,1,1,2,3789,none,True
R3-D07,control,David2,39,baseline,False,1,1,1,1,1,1,1,1,2,3790,none,True
R3-D07,control,David2,40,baseline,False,1,1,1,1,1,1,1,1,2,3791,none,True
R3-D07,control,David2,41,baseline,False,1,1,1,1,1,1,1,1,2,3792,none,True
R3-D07,control,David2,42,baseline,False,1,1,1,1,1,1,1,1,2,3793,none,True
R3-D07,control,David2,43,baseline,False,1,1,1,1,1,1,1,1,2,3794,none,True
R3-D07,control,David2,44,baseline,False,1,1,1,1,1,1,1,1,2,3795,none,True
R3-D07,control,David2,45,baseline,False,1,1,1,1,1,1,1,1,2,3796,none,True
R3-D07,control,David2,46,baseline,False,1,1,1,1,1,1,1,1,2,3797,none,True
R3-D07,control,David2,47,baseline,False,1,1,1,1,1,1,1,1,2,3798,none,True
R3-D07,control,David2,48,baseline,False,1,1,1,1,1,1,1,1,2,3799,none,True
R3-D07,control,David2,49,baseline,False,1,1,1,1,1,1,1,1,2,3800,none,True
R3-D07,control,David2,50,baseline,False,1,1,1,1,1,1,1,1,2,3801,none,True
R3-D07,control,David2,51,baseline,False,1,1,1,1,1,1,1,1,2,3802,none,True
R3-D07,control,David2,52,baseline,False,1,1,1,1,1,1,1,1,2,3803,none,True
R3-D07,control,David2,53,baseline,False,1,1,1,1,1,1,1,1,2,3804,none,True
R3-D07,control,David2,54,baseline,False,1,1,1,1,1,1,1,1,2,3805,none,True
R3-D07,control,David2,55,baseline,False,1,1,1,1,1,1,1,1,2,3806,none,True
R3-D07,control,David2,56,baseline,False,1,1,1,1,1,1,1,1,2,3807,none,True
R3-D07,control,David2,57,baseline,False,1,1,1,1,1,1,1,1,2,3808,none,True
R3-D07,control,David2,58,baseline,False,1,1,1,1,1,1,1,1,2,3809,none,True
R3-D07,control,David2,59,baseline,False,1,1,1,1,1,1,1,1,2,3810,none,True
R3-D07,control,David2,60,baseline,False,1,1,1,1,1,1,1,1,2,3811,none,True
R3-D07,control,David2,36,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,3812,whole_mrm1,True
R3-D07,control,David2,37,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,3813,whole_mrm1,True
R3-D07,control,David2,38,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,3814,whole_mrm1,True
R3-D07,control,David2,39,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,3815,whole_mrm1,True
R3-D07,control,David2,40,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,3816,whole_mrm1,True
R3-D07,control,David2,41,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,3817,whole_mrm1,True
R3-D07,control,David2,42,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,3818,whole_mrm1,True
R3-D07,control,David2,43,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,3819,whole_mrm1,True
R3-D07,control,David2,44,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,3820,whole_mrm1,True
R3-D07,control,David2,45,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,3821,whole_mrm1,True
R3-D07,control,David2,46,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,3822,whole_mrm1,True
R3-D07,control,David2,47,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,3823,whole_mrm1,True
R3-D07,control,David2,48,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,3824,whole_mrm1,True
R3-D07,control,David2,49,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,3825,whole_mrm1,True
R3-D07,control,David2,50,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,3826,whole_mrm1,True
R3-D07,control,David2,51,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,3827,whole_mrm1,True
R3-D07,control,David2,52,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,3828,whole_mrm1,True
R3-D07,control,David2,53,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,3829,whole_mrm1,True
R3-D07,control,David2,54,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,3830,whole_mrm1,True
R3-D07,control,David2,55,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,3831,whole_mrm1,True
R3-D07,control,David2,56,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,3832,whole_mrm1,True
R3-D07,control,David2,57,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,3833,whole_mrm1,True
R3-D07,control,David2,58,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,3834,whole_mrm1,True
R3-D07,control,David2,59,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,3835,whole_mrm1,True
R3-D07,control,David2,60,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,3836,whole_mrm1,True
R3-D07,control,David2,36,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,3837,mlp_mrm1,True
R3-D07,control,David2,37,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,3838,mlp_mrm1,True
R3-D07,control,David2,38,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,3839,mlp_mrm1,True
R3-D07,control,David2,39,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,3840,mlp_mrm1,True
R3-D07,control,David2,40,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,3841,mlp_mrm1,True
R3-D07,control,David2,41,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,3842,mlp_mrm1,True
R3-D07,control,David2,42,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,3843,mlp_mrm1,True
R3-D07,control,David2,43,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,3844,mlp_mrm1,True
R3-D07,control,David2,44,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,3845,mlp_mrm1,True
R3-D07,control,David2,45,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,3846,mlp_mrm1,True
R3-D07,control,David2,46,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,3847,mlp_mrm1,True
R3-D07,control,David2,47,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,3848,mlp_mrm1,True
R3-D07,control,David2,48,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,3849,mlp_mrm1,True
R3-D07,control,David2,49,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,3850,mlp_mrm1,True
R3-D07,control,David2,50,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,3851,mlp_mrm1,True
R3-D07,control,David2,51,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,3852,mlp_mrm1,True
R3-D07,control,David2,52,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,3853,mlp_mrm1,True
R3-D07,control,David2,53,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,3854,mlp_mrm1,True
R3-D07,control,David2,54,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,3855,mlp_mrm1,True
R3-D07,control,David2,55,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,3856,mlp_mrm1,True
R3-D07,control,David2,56,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,3857,mlp_mrm1,True
R3-D07,control,David2,57,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,3858,mlp_mrm1,True
R3-D07,control,David2,58,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,3859,mlp_mrm1,True
R3-D07,control,David2,59,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,3860,mlp_mrm1,True
R3-D07,control,David2,60,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,3861,mlp_mrm1,True
R3-D11,control,David2,261,baseline,False,1,1,1,1,1,1,1,1,2,4337,none,True
R3-D11,control,David2,262,baseline,False,1,1,1,1,1,1,1,1,2,4338,none,True
R3-D11,control,David2,263,baseline,False,1,1,1,1,1,1,1,1,2,4339,none,True
R3-D11,control,David2,264,baseline,False,1,1,1,1,1,1,1,1,2,4340,none,True
R3-D11,control,David2,265,baseline,False,1,1,1,1,1,1,1,1,2,4341,none,True
R3-D11,control,David2,266,baseline,False,1,1,1,1,1,1,1,1,2,4342,none,True
R3-D11,control,David2,267,baseline,False,1,1,1,1,1,1,1,1,2,4343,none,True
R3-D11,control,David2,268,baseline,False,1,1,1,1,1,1,1,1,2,4344,none,True
R3-D11,control,David2,269,baseline,False,1,1,1,1,1,1,1,1,2,4345,none,True
R3-D11,control,David2,270,baseline,False,1,1,1,1,1,1,1,1,2,4346,none,True
R3-D11,control,David2,271,baseline,False,1,1,1,1,1,1,1,1,2,4347,none,True
R3-D11,control,David2,272,baseline,False,1,1,1,1,1,1,1,1,2,4348,none,True
R3-D11,control,David2,273,baseline,False,1,1,1,1,1,1,1,1,2,4349,none,True
R3-D11,control,David2,274,baseline,False,1,1,1,1,1,1,1,1,2,4350,none,True
R3-D11,control,David2,275,baseline,False,1,1,1,1,1,1,1,1,2,4351,none,True
R3-D11,control,David2,276,baseline,False,1,1,1,1,1,1,1,1,2,4352,none,True
R3-D11,control,David2,277,baseline,False,1,1,1,1,1,1,1,1,2,4353,none,True
R3-D11,control,David2,278,baseline,False,1,1,1,1,1,1,1,1,2,4354,none,True
R3-D11,control,David2,279,baseline,False,1,1,1,1,1,1,1,1,2,4355,none,True
R3-D11,control,David2,280,baseline,False,1,1,1,1,1,1,1,1,2,4356,none,True
R3-D11,control,David2,281,baseline,False,1,1,1,1,1,1,1,1,2,4357,none,True
R3-D11,control,David2,282,baseline,False,1,1,1,1,1,1,1,1,2,4358,none,True
R3-D11,control,David2,283,baseline,False,1,1,1,1,1,1,1,1,2,4359,none,True
R3-D11,control,David2,284,baseline,False,1,1,1,1,1,1,1,1,2,4360,none,True
R3-D11,control,David2,285,baseline,False,1,1,1,1,1,1,1,1,2,4361,none,True
R3-D11,control,David2,261,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,4362,whole_mrm1,True
R3-D11,control,David2,262,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,4363,whole_mrm1,True
R3-D11,control,David2,263,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,4364,whole_mrm1,True
R3-D11,control,David2,264,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,4365,whole_mrm1,True
R3-D11,control,David2,265,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,4366,whole_mrm1,True
R3-D11,control,David2,266,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,4367,whole_mrm1,True
R3-D11,control,David2,267,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,4368,whole_mrm1,True
R3-D11,control,David2,268,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,4369,whole_mrm1,True
R3-D11,control,David2,269,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,4370,whole_mrm1,True
R3-D11,control,David2,270,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,4371,whole_mrm1,True
R3-D11,control,David2,271,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,4372,whole_mrm1,True
R3-D11,control,David2,272,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,4373,whole_mrm1,True
R3-D11,control,David2,273,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,4374,whole_mrm1,True
R3-D11,control,David2,274,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,4375,whole_mrm1,True
R3-D11,control,David2,275,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,4376,whole_mrm1,True
R3-D11,control,David2,276,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,4377,whole_mrm1,True
R3-D11,control,David2,277,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,4378,whole_mrm1,True
R3-D11,control,David2,278,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,4379,whole_mrm1,True
R3-D11,control,David2,279,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,4380,whole_mrm1,True
R3-D11,control,David2,280,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,4381,whole_mrm1,True
R3-D11,control,David2,281,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,4382,whole_mrm1,True
R3-D11,control,David2,282,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,4383,whole_mrm1,True
R3-D11,control,David2,283,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,4384,whole_mrm1,True
R3-D11,control,David2,284,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,4385,whole_mrm1,True
R3-D11,control,David2,285,whole_mrm1_physical_skip,True,0,1,1,1,1,1,0,0,0,4386,whole_mrm1,True
R3-D11,control,David2,261,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,4387,mlp_mrm1,True
R3-D11,control,David2,262,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,4388,mlp_mrm1,True
R3-D11,control,David2,263,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,4389,mlp_mrm1,True
R3-D11,control,David2,264,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,4390,mlp_mrm1,True
R3-D11,control,David2,265,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,4391,mlp_mrm1,True
R3-D11,control,David2,266,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,4392,mlp_mrm1,True
R3-D11,control,David2,267,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,4393,mlp_mrm1,True
R3-D11,control,David2,268,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,4394,mlp_mrm1,True
R3-D11,control,David2,269,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,4395,mlp_mrm1,True
R3-D11,control,David2,270,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,4396,mlp_mrm1,True
R3-D11,control,David2,271,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,4397,mlp_mrm1,True
R3-D11,control,David2,272,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,4398,mlp_mrm1,True
R3-D11,control,David2,273,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,4399,mlp_mrm1,True
R3-D11,control,David2,274,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,4400,mlp_mrm1,True
R3-D11,control,David2,275,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,4401,mlp_mrm1,True
R3-D11,control,David2,276,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,4402,mlp_mrm1,True
R3-D11,control,David2,277,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,4403,mlp_mrm1,True
R3-D11,control,David2,278,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,4404,mlp_mrm1,True
R3-D11,control,David2,279,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,4405,mlp_mrm1,True
R3-D11,control,David2,280,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,4406,mlp_mrm1,True
R3-D11,control,David2,281,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,4407,mlp_mrm1,True
R3-D11,control,David2,282,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,4408,mlp_mrm1,True
R3-D11,control,David2,283,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,4409,mlp_mrm1,True
R3-D11,control,David2,284,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,4410,mlp_mrm1,True
R3-D11,control,David2,285,mlp_mrm1_physical_skip,True,0,1,1,1,1,1,1,0,1,4411,mlp_mrm1,True
R3-D01,control,David3,195,baseline,False,1,1,1,1,1,1,1,1,2,5034,none,True
R3-D01,control,David3,196,baseline,False,1,1,1,1,1,1,1,1,2,5035,none,True
R3-D01,control,David3,197,baseline,False,1,1,1,1,1,1,1,1,2,5036,none,True
R3-D01,control,David3,198,baseline,False,1,1,1,1,1,1,1,1,2,5037,none,True
R3-D01,control,David3,199,baseline,False,1,1,1,1,1,1,1,1,2,5038,none,True
R3-D01,control,David3,200,baseline,False,1,1,1,1,1,1,1,1,2,5039,none,True
R3-D01,control,David3,201,baseline,False,1,1,1,1,1,1,1,1,2,5040,none,True
R3-D01,control,David3,202,baseline,False,1,1,1,1,1,1,1,1,2,5041,none,True
R3-D01,control,David3,203,baseline,False,1,1,1,1,1,1,1,1,2,5042,none,True
R3-D01,control,David3,204,baseline,False,1,1,1,1,1,1,1,1,2,5043,none,True
R3-D01,control,David3,205,baseline,False,1,1,1,1,1,1,1,1,2,5044,none,True
R3-D01,control,David3,206,baseline,False,1,1,1,1,1,1,1,1,2,5045,none,True
R3-D01,control,David3,207,baseline,False,1,1,1,1,1,1,1,1,2,5046,none,True
R3-D01,control,David3,208,baseline,False,1,1,1,1,1,1,1,1,2,5047,none,True
R3-D01,control,David3,209,baseline,False,1,1,1,1,1,1,1,1,2,5048,none,True
R3-D01,control,David3,210,baseline,False,1,1,1,1,1,1,1,1,2,5049,none,True
R3-D01,control,David3,211,baseline,False,1,1,1,1,1,1,1,1,2,5050,none,True
R3-D01,control,David3,212,baseline,False,1,1,1,1,1,1,1,1,2,5051,none,True
R3-D01,control,David3,213,baseline,False,1,1,1,1,1,1,1,1,2,5052,none,True
R3-D01,control,David3,214,baseline,False,1,1,1,1,1,1,1,1,2,5053,none,True
R3-D01,control,David3,215,baseline,False,1,1,1,1,1,1,1,1,2,5054,none,True
R3-D01,control,David3,216,baseline,False,1,1,1,1,1,1,1,1,2,5055,none,True
R3-D01,control,David3,217,baseline,False,1,1,1,1,1,1,1,1,2,5056,none,True
R3-D01,control,David3,218,baseline,False,1,1,1,1,1,1,1,1,2,5057,none,True
R3-D01,control,David3,219,baseline,False,1,1,1,1,1,1,1,1,2,5058,none,True
R3-D01,control,David3,220,baseline,False,1,1,1,1,1,1,1,1,2,5059,none,True
R3-D01,control,David3,221,baseline,False,1,1,1,1,1,1,1,1,2,5060,none,True
R3-D01,control,David3,222,baseline,False,1,1,1,1,1,1,1,1,2,5061,none,True
R3-D01,control,David3,223,baseline,False,1,1,1,1,1,1,1,1,2,5062,none,True
R3-D01,control,David3,224,baseline,False,1,1,1,1,1,1,1,1,2,5063,none,True
R3-D01,control,David3,225,baseline,False,1,1,1,1,1,1,1,1,2,5064,none,True
R3-D01,control,David3,226,baseline,False,1,1,1,1,1,1,1,1,2,5065,none,True
R3-D01,control,David3,227,baseline,False,1,1,1,1,1,1,1,1,2,5066,none,True
R3-D01,control,David3,228,baseline,False,1,1,1,1,1,1,1,1,2,5067,none,True
R3-D01,control,David3,229,baseline,False,1,1,1,1,1,1,1,1,2,5068,none,True
R3-D01,control,David3,230,baseline,False,1,1,1,1,1,1,1,1,2,5069,none,True
