pair_id,side,sequence,frame_index,connected_component,iou_baseline,iou_physical_whole_mrm1_skip,oracle_skip_benefit,oracle_label,exact_tie_is_zero,predictor_eligible,holdout
R3-D12,primary,Singer1,6,component_09,0.8599913985221097,0.8669620356068612,0.006970637084751541,1,False,True,False
R3-D12,primary,Singer1,7,component_09,0.837316715542522,0.9024271844660194,0.06511046892349748,1,False,True,False
R3-D12,primary,Singer1,8,component_09,0.8274835532360616,0.8893233795473398,0.06183982631127816,1,False,True,False
R3-D12,primary,Singer1,9,component_09,0.8846761453396524,0.8388739029672125,-0.045802242372439905,0,False,True,False
R3-D12,primary,Singer1,10,component_09,0.7992145311732941,0.8334530938123752,0.034238562639081094,1,False,True,False
R3-D12,primary,Singer1,11,component_09,0.8344340169157688,0.8418700584393263,0.0074360415235574795,1,False,True,False
R3-D12,primary,Singer1,12,component_09,0.8380391685690256,0.8199451410658307,-0.018094027503194887,0,False,True,False
R3-D12,primary,Singer1,13,component_09,0.8889705882352941,0.9169510807736063,0.02798049253831225,1,False,True,False
R3-D12,primary,Singer1,14,component_09,0.9242957746478874,0.8711412728626997,-0.05315450178518766,0,False,True,False
R3-D12,primary,Singer1,15,component_09,0.8197356524734145,0.7851918810091215,-0.034543771464292994,0,False,True,False
R3-D12,primary,Singer1,16,component_09,0.8141913152926369,0.8652037617554859,0.05101244646284897,1,False,True,False
R3-D12,primary,Singer1,17,component_09,0.8837209302325582,0.876219434942354,-0.007501495290204163,0,False,True,False
R3-D12,primary,Singer1,18,component_09,0.8872595531786422,0.9228187919463087,0.03555923876766642,1,False,True,False
R3-D12,primary,Singer1,19,component_09,0.8802041591091239,0.9222227197420857,0.04201856063296183,1,False,True,False
R3-D12,primary,Singer1,20,component_09,0.8861653510594101,0.9782608695652174,0.09209551850580733,1,False,True,False
R3-D12,primary,Singer1,21,component_09,0.9010115902854569,0.8859900531062969,-0.015021537179159994,0,False,True,False
R3-D12,primary,Singer1,22,component_09,0.9337784439296907,0.9574224823927558,0.023644038463065176,1,False,True,False
R3-D12,primary,Singer1,23,component_09,0.9227373068432672,0.964163902256693,0.04142659541342586,1,False,True,False
R3-D12,primary,Singer1,24,component_09,0.8820303532712664,0.9505941213258287,0.06856376805456221,1,False,True,False
R3-D12,primary,Singer1,25,component_09,0.9494348602022605,0.9433564591200492,-0.00607840108221136,0,False,True,False
R3-D09,primary,Skating1,113,component_07,0.7476038338658147,0.6341463414634146,-0.1134574924024001,0,False,True,False
R3-D09,primary,Skating1,114,component_07,0.7149034303833958,0.5871931156669198,-0.12771031471647598,0,False,True,False
R3-D09,primary,Skating1,115,component_07,0.6058232145188667,0.5986808726534754,-0.007142341865391311,0,False,True,False
R3-D09,primary,Skating1,116,component_07,0.5919348871624122,0.5370370370370371,-0.05489785012537507,0,False,True,False
R3-D09,primary,Skating1,117,component_07,0.59,0.557628979143798,-0.032371020856201915,0,False,True,False
R3-D09,primary,Skating1,118,component_07,0.6,0.6290322580645161,0.029032258064516148,1,False,True,False
R3-D09,primary,Skating1,119,component_07,0.6272493573264781,0.6082758620689656,-0.018973495257512574,0,False,True,False
R3-D09,primary,Skating1,120,component_07,0.5658127208480566,0.6491499227202473,0.08333720187219074,1,False,True,False
R3-D09,primary,Skating1,121,component_07,0.5645412130637636,0.6033637000700771,0.03882248700631352,1,False,True,False
R3-D09,primary,Skating1,122,component_07,0.5370611183355006,0.5904931934835974,0.05343207514809678,1,False,True,False
R3-D09,primary,Skating1,123,component_07,0.6852750809061489,0.6075857038657914,-0.0776893770403575,0,False,True,False
R3-D09,primary,Skating1,124,component_07,0.6866900811432723,0.6895441668812774,0.002854085738005052,1,False,True,False
R3-D09,primary,Skating1,125,component_07,0.6320371445153802,0.6659012629161883,0.03386411840080816,1,False,True,False
R3-D09,primary,Skating1,126,component_07,0.6878209831254586,0.6692056583242655,-0.0186153248011931,0,False,True,False
R3-D09,primary,Skating1,127,component_07,0.6103390772651474,0.6755260243632336,0.06518694709808626,1,False,True,False
R3-D09,primary,Skating1,128,component_07,0.5342387691138759,0.5946291560102301,0.06039038689635423,1,False,True,False
R3-D09,primary,Skating1,129,component_07,0.5265176944471085,0.6093906093906094,0.08287291494350091,1,False,True,False
R3-D09,primary,Skating1,130,component_07,0.6465085198797194,0.6625835189309577,0.016074999051238326,1,False,True,False
R3-D09,primary,Skating1,131,component_07,0.532519567648155,0.6584821428571429,0.1259625752089879,1,False,True,False
R3-D09,primary,Skating1,132,component_07,0.6419034577199589,0.6756421392232287,0.03373868150326975,1,False,True,False
R3-D09,primary,Skating1,133,component_07,0.6288032454361054,0.5960264900662252,-0.03277675536988023,0,False,True,False
R3-D09,primary,Skating1,134,component_07,0.6100104275286757,0.6788079470198676,0.06879751949119184,1,False,True,False
R3-D09,primary,Skating1,135,component_07,0.6169925826028321,0.6695741405849154,0.052581557982083305,1,False,True,False
R3-D09,primary,Skating1,136,component_07,0.7086614173228346,0.6706884315117104,-0.03797298581112418,0,False,True,False
R3-D09,primary,Skating1,137,component_07,0.6419034577199589,0.5562255049743744,-0.08567795274558454,0,False,True,False
R3-D10,primary,Subway,31,component_08,0.8784860557768924,0.8614270941054809,-0.01705896167141152,0,False,True,False
R3-D10,primary,Subway,32,component_08,0.8333333333333334,0.765625,-0.06770833333333337,0,False,True,False
R3-D10,primary,Subway,33,component_08,0.878167641325536,0.835032437442076,-0.04313520388346004,0,False,True,False
R3-D10,primary,Subway,34,component_08,0.8376068376068376,0.8065843621399177,-0.03102247546691994,0,False,True,False
R3-D10,primary,Subway,35,component_08,0.7555555555555555,0.9622641509433962,0.2067085953878407,1,False,True,False
R3-D10,primary,Subway,36,component_08,0.6944444444444444,0.7211538461538461,0.026709401709401726,1,False,True,False
R3-D10,primary,Subway,37,component_08,0.5877061469265368,0.6723842195540308,0.08467807262749405,1,False,True,False
R3-D10,primary,Subway,38,component_08,0.9629629629629629,0.8981818181818182,-0.06478114478114472,0,False,True,False
R3-D10,primary,Subway,39,component_08,0.6956521739130435,0.7709090909090909,0.07525691699604742,1,False,True,False
R3-D10,primary,Subway,40,component_08,0.7359307359307359,0.6548536209553159,-0.08107711497542003,0,False,True,False
R3-D10,primary,Subway,41,component_08,0.7368421052631579,0.9454545454545454,0.20861244019138758,1,False,True,False
R3-D10,primary,Subway,42,component_08,0.6432291666666666,0.736214605067064,0.09298543840039741,1,False,True,False
R3-D10,primary,Subway,43,component_08,0.5584045584045584,0.718475073313783,0.16007051490922464,1,False,True,False
R3-D10,primary,Subway,44,component_08,0.46318407960199004,0.36944444444444446,-0.09373963515754558,0,False,True,False
R3-D10,primary,Subway,45,component_08,0.3744837081229922,0.41722810394610205,0.04274439582310985,1,False,True,False
R3-D10,control,Woman,193,component_08,0.654169360051713,0.6524822695035462,-0.0016870905481668474,0,False,True,False
R3-D10,control,Woman,194,component_08,0.6160541586073501,0.7008055235903338,0.08475136498298363,1,False,True,False
R3-D10,control,Woman,195,component_08,0.5018427518427518,0.5461229946524064,0.04428024280965459,1,False,True,False
R3-D10,control,Woman,196,component_08,0.556687898089172,0.5617828773168579,0.005094979227685981,1,False,True,False
R3-D10,control,Woman,197,component_08,0.6151315789473685,0.6500265533722783,0.03489497442490985,1,False,True,False
R3-D10,control,Woman,198,component_08,0.6075949367088608,0.7040280210157618,0.096433084306901,1,False,True,False
R3-D10,control,Woman,199,component_08,0.6112956810631229,0.6044444444444445,-0.00685123661867848,0,False,True,False
R3-D10,control,Woman,200,component_08,0.6605504587155964,0.6530403679100665,-0.00751009080552989,0,False,True,False
R3-D10,control,Woman,201,component_08,0.5622489959839357,0.5431034482758621,-0.01914554770807364,0,False,True,False
R3-D10,control,Woman,202,component_08,0.5275770254849753,0.4734781060875756,-0.05409891939739969,0,False,True,False
R3-D10,control,Woman,203,component_08,0.49808429118773945,0.4472396925227114,-0.05084459866502805,0,False,True,False
R3-D10,control,Woman,204,component_08,0.46348962336664107,0.449079754601227,-0.014409868765414058,0,False,True,False
R3-D10,control,Woman,205,component_08,0.38095238095238093,0.4528301886792453,0.07187780772686436,1,False,True,False
R3-D10,control,Woman,206,component_08,0.4125,0.42660550458715596,0.014105504587155981,1,False,True,False
R3-D10,control,Woman,207,component_08,0.4231075697211155,0.4078341013824885,-0.015273468338627028,0,False,True,False
